{'area_index': '31-3', 'min_lat': 22.53505045852358, 'min_lng': 114.08388778919138, 'max_lat': 22.54403361136477, 'max_lng': 114.09361355003608, 'carNum': 188}
{'area_index': '33-8', 'min_lat': 22.579966222729563, 'min_lng': 114.1033355175263, 'max_lat': 22.58894937557076, 'max_lng': 114.11306444592073, 'carNum': 2}
{'area_index': '26-22', 'min_lat': 22.705730362506326, 'min_lng': 114.03526846835405, 'max_lat': 22.714713515347523, 'max_lng': 114.04500630880027, 'carNum': 2}
{'area_index': '35-6', 'min_lat': 22.561999917047167, 'min_lng': 114.12278324586124, 'max_lat': 22.570983069888364, 'max_lng': 114.13251090627301, 'carNum': 10}
{'area_index': '25-17', 'min_lat': 22.660814598300338, 'min_lng': 114.02554460418658, 'max_lat': 22.669797751141534, 'max_lng': 114.03527925452384, 'carNum': 2}
{'area_index': '35-14', 'min_lat': 22.633865139776745, 'min_lng': 114.12278324586124, 'max_lat': 22.642848292617945, 'max_lng': 114.1325159859751, 'carNum': 18}
{'area_index': '22-3', 'min_lat': 22.53505045852358, 'min_lng': 113.9963730116842, 'max_lat': 22.54403361136477, 'max_lng': 114.0060987725289, 'carNum': 2}
{'area_index': '31-13', 'min_lat': 22.62488198693555, 'min_lng': 114.08388778919138, 'max_lat': 22.633865139776745, 'max_lng': 114.09361989320483, 'carNum': 5}
{'area_index': '38-11', 'min_lat': 22.606915681253152, 'min_lng': 114.15195483836362, 'max_lat': 22.615898834094352, 'max_lng': 114.16168567117512, 'carNum': 38}
{'area_index': '37-5', 'min_lat': 22.55301676420597, 'min_lng': 114.14223097419617, 'max_lat': 22.561999917047167, 'max_lng': 114.15195800109794, 'carNum': 31}
{'area_index': '35-10', 'min_lat': 22.597932528411956, 'min_lng': 114.12278324586124, 'max_lat': 22.606915681253152, 'max_lng': 114.1325134435339, 'carNum': 16}
{'area_index': '13-7', 'min_lat': 22.570983069888364, 'min_lng': 113.90885823417702, 'max_lat': 22.579966222729563, 'max_lng': 113.91858652843219, 'carNum': 2}
{'area_index': '30-12', 'min_lat': 22.615898834094352, 'min_lng': 114.07416392502391, 'max_lat': 22.62488198693555, 'max_lng': 114.0838953932699, 'carNum': 4}
{'area_index': '11-5', 'min_lat': 22.55301676420597, 'min_lng': 113.88941050584208, 'max_lat': 22.561999917047167, 'max_lng': 113.89913753274385, 'carNum': 2}
{'area_index': '29-11', 'min_lat': 22.606915681253152, 'min_lng': 114.06444006085646, 'max_lat': 22.615898834094352, 'max_lng': 114.07417089366795, 'carNum': 2}
{'area_index': '29-6', 'min_lat': 22.561999917047167, 'min_lng': 114.06444006085646, 'max_lat': 22.570983069888364, 'max_lng': 114.07416772126822, 'carNum': 2}
{'area_index': '33-13', 'min_lat': 22.62488198693555, 'min_lng': 114.1033355175263, 'max_lat': 22.633865139776745, 'max_lng': 114.11306762153976, 'carNum': 13}
{'area_index': '27-11', 'min_lat': 22.606915681253152, 'min_lng': 114.04499233252153, 'max_lat': 22.615898834094352, 'max_lng': 114.05472316533303, 'carNum': 2}
{'area_index': '27-6', 'min_lat': 22.561999917047167, 'min_lng': 114.04499233252153, 'max_lat': 22.570983069888364, 'max_lng': 114.0547199929333, 'carNum': 4}
{'area_index': '29-12', 'min_lat': 22.615898834094352, 'min_lng': 114.06444006085646, 'max_lat': 22.62488198693555, 'max_lng': 114.07417152910241, 'carNum': 7}
{'area_index': '32-7', 'min_lat': 22.570983069888364, 'min_lng': 114.09361165335883, 'max_lat': 22.579966222729563, 'max_lng': 114.10333994761399, 'carNum': 1}
{'area_index': '33-9', 'min_lat': 22.58894937557076, 'min_lng': 114.1033355175263, 'max_lat': 22.597932528411956, 'max_lng': 114.1130650804307, 'carNum': 1}
{'area_index': '26-10', 'min_lat': 22.597932528411956, 'min_lng': 114.03526846835405, 'max_lat': 22.606915681253152, 'max_lng': 114.0449986660267, 'carNum': 1}
{'area_index': '28-8', 'min_lat': 22.579966222729563, 'min_lng': 114.05471619668899, 'max_lat': 22.58894937557076, 'max_lng': 114.06444512508342, 'carNum': 1}
{'area_index': '35-12', 'min_lat': 22.615898834094352, 'min_lng': 114.12278324586124, 'max_lat': 22.62488198693555, 'max_lng': 114.13251471410722, 'carNum': 1}
{'area_index': '26-9', 'min_lat': 22.58894937557076, 'min_lng': 114.03526846835405, 'max_lat': 22.597932528411956, 'max_lng': 114.04499803125846, 'carNum': 1}
{'area_index': '26-3', 'min_lat': 22.53505045852358, 'min_lng': 114.03526846835405, 'max_lat': 22.54403361136477, 'max_lng': 114.04499422919876, 'carNum': 4}
{'area_index': '26-0', 'min_lat': 22.508101, 'min_lng': 114.03526846835405, 'max_lat': 22.517084152841193, 'max_lng': 114.04499233252153, 'carNum': 4}
{'area_index': '16-5', 'min_lat': 22.55301676420597, 'min_lng': 113.93802982667941, 'max_lat': 22.561999917047167, 'max_lng': 113.94775685358118, 'carNum': 1}
{'area_index': '27-10', 'min_lat': 22.597932528411956, 'min_lng': 114.04499233252153, 'max_lat': 22.606915681253152, 'max_lng': 114.05472253019418, 'carNum': 7}
{'area_index': '13-2', 'min_lat': 22.526067305682385, 'min_lng': 113.90885823417702, 'max_lat': 22.53505045852358, 'max_lng': 113.91858336247482, 'carNum': 1}
{'area_index': '29-5', 'min_lat': 22.55301676420597, 'min_lng': 114.06444006085646, 'max_lat': 22.561999917047167, 'max_lng': 114.07416708775821, 'carNum': 11}
{'area_index': '20-20', 'min_lat': 22.68776405682393, 'min_lng': 113.97692528334927, 'max_lat': 22.696747209665126, 'max_lng': 113.98666184679178, 'carNum': 2}
{'area_index': '13-4', 'min_lat': 22.54403361136477, 'min_lng': 113.90885823417702, 'max_lat': 22.55301676420597, 'max_lng': 113.91858462786477, 'carNum': 1}
{'area_index': '32-4', 'min_lat': 22.54403361136477, 'min_lng': 114.09361165335883, 'max_lat': 22.55301676420597, 'max_lng': 114.10333804704659, 'carNum': 1}
{'area_index': '10-5', 'min_lat': 22.55301676420597, 'min_lng': 113.87968664167462, 'max_lat': 22.561999917047167, 'max_lng': 113.88941366857637, 'carNum': 1}
{'area_index': '18-6', 'min_lat': 22.561999917047167, 'min_lng': 113.95747755501434, 'max_lat': 22.570983069888364, 'max_lng': 113.9672052154261, 'carNum': 1}
{'area_index': '10-26', 'min_lat': 22.741662973871115, 'min_lng': 113.87968664167462, 'max_lat': 22.75064612671231, 'max_lng': 113.88942704004127, 'carNum': 3}
{'area_index': '4-12', 'min_lat': 22.615898834094352, 'min_lng': 113.82134345666985, 'max_lat': 22.62488198693555, 'max_lng': 113.83107492491581, 'carNum': 2}
{'area_index': '20-1', 'min_lat': 22.517084152841193, 'min_lng': 113.97692528334927, 'max_lat': 22.526067305682385, 'max_lng': 113.9866497793963, 'carNum': 5}
{'area_index': '29-13', 'min_lat': 22.62488198693555, 'min_lng': 114.06444006085646, 'max_lat': 22.633865139776745, 'max_lng': 114.0741721648699, 'carNum': 14}
{'area_index': '34-8', 'min_lat': 22.579966222729563, 'min_lng': 114.11305938169377, 'max_lat': 22.58894937557076, 'max_lng': 114.1227883100882, 'carNum': 23}
{'area_index': '19-1', 'min_lat': 22.517084152841193, 'min_lng': 113.96720141918179, 'max_lat': 22.526067305682385, 'max_lng': 113.97692591522885, 'carNum': 5}
{'area_index': '25-6', 'min_lat': 22.561999917047167, 'min_lng': 114.02554460418658, 'max_lat': 22.570983069888364, 'max_lng': 114.03527226459836, 'carNum': 1}
{'area_index': '28-0', 'min_lat': 22.508101, 'min_lng': 114.05471619668899, 'max_lat': 22.517084152841193, 'max_lng': 114.06444006085646, 'carNum': 11}
{'area_index': '25-0', 'min_lat': 22.508101, 'min_lng': 114.02554460418658, 'max_lat': 22.517084152841193, 'max_lng': 114.03526846835405, 'carNum': 1}
{'area_index': '34-9', 'min_lat': 22.58894937557076, 'min_lng': 114.11305938169377, 'max_lat': 22.597932528411956, 'max_lng': 114.12278894459817, 'carNum': 29}
{'area_index': '5-10', 'min_lat': 22.597932528411956, 'min_lng': 113.8310673208373, 'max_lat': 22.606915681253152, 'max_lng': 113.84079751850996, 'carNum': 1}
{'area_index': '3-13', 'min_lat': 22.62488198693555, 'min_lng': 113.81161959250238, 'max_lat': 22.633865139776745, 'max_lng': 113.82135169651585, 'carNum': 1}
{'area_index': '42-22', 'min_lat': 22.705730362506326, 'min_lng': 114.1908502950335, 'max_lat': 22.714713515347523, 'max_lng': 114.20058813547969, 'carNum': 1}
{'area_index': '43-20', 'min_lat': 22.68776405682393, 'min_lng': 114.20057415920095, 'max_lat': 22.696747209665126, 'max_lng': 114.21031072264346, 'carNum': 1}
{'area_index': '38-10', 'min_lat': 22.597932528411956, 'min_lng': 114.15195483836362, 'max_lat': 22.606915681253152, 'max_lng': 114.16168503603627, 'carNum': 1}
{'area_index': '38-13', 'min_lat': 22.62488198693555, 'min_lng': 114.15195483836362, 'max_lat': 22.633865139776745, 'max_lng': 114.16168694237709, 'carNum': 1}
{'area_index': '21-5', 'min_lat': 22.55301676420597, 'min_lng': 113.98664914751674, 'max_lat': 22.561999917047167, 'max_lng': 113.99637617441851, 'carNum': 1}
{'area_index': '21-19', 'min_lat': 22.678780903982734, 'min_lng': 113.98664914751674, 'max_lat': 22.68776405682393, 'max_lng': 113.99638507293739, 'carNum': 1}
{'area_index': '13-3', 'min_lat': 22.53505045852358, 'min_lng': 113.90885823417702, 'max_lat': 22.54403361136477, 'max_lng': 113.91858399502172, 'carNum': 2}
{'area_index': '37-3', 'min_lat': 22.53505045852358, 'min_lng': 114.14223097419617, 'max_lat': 22.54403361136477, 'max_lng': 114.15195673504088, 'carNum': 1}
{'area_index': '22-2', 'min_lat': 22.526067305682385, 'min_lng': 113.9963730116842, 'max_lat': 22.53505045852358, 'max_lng': 114.006098139982, 'carNum': 1}
{'area_index': '35-15', 'min_lat': 22.642848292617945, 'min_lng': 114.12278324586124, 'max_lat': 22.65183144545914, 'max_lng': 114.1325166224084, 'carNum': 1}
