{'area_index': '29-56', 'min_lat': 22.803056559107038, 'min_lng': 113.78157014285149, 'max_lat': 22.812039711948238, 'max_lng': 113.79131492362063, 'carNum': 19}
{'area_index': '64-33', 'min_lat': 22.5964440437595, 'min_lng': 114.12139617732744, 'max_lat': 22.605427196600697, 'max_lng': 114.13112626982007, 'carNum': 11}
{'area_index': '64-34', 'min_lat': 22.605427196600697, 'min_lng': 114.12139617732744, 'max_lat': 22.614410349441894, 'max_lng': 114.13112690489088, 'carNum': 6}
{'area_index': '64-37', 'min_lat': 22.63237665512429, 'min_lng': 114.12139617732744, 'max_lat': 22.641359807965486, 'max_lng': 114.13112881202662, 'carNum': 17}
{'area_index': '64-38', 'min_lat': 22.641359807965486, 'min_lng': 114.12139617732744, 'max_lat': 22.650342960806682, 'max_lng': 114.13112944839192, 'carNum': 2}
{'area_index': '65-27', 'min_lat': 22.542545126712316, 'min_lng': 114.13110549259818, 'max_lat': 22.551528279553512, 'max_lng': 114.14083178140201, 'carNum': 42}
{'area_index': '65-28', 'min_lat': 22.551528279553512, 'min_lng': 114.13110549259818, 'max_lat': 22.56051143239471, 'max_lng': 114.14083241454793, 'carNum': 62}
{'area_index': '65-29', 'min_lat': 22.56051143239471, 'min_lng': 114.13110549259818, 'max_lat': 22.56949458523591, 'max_lng': 114.1408330480273, 'carNum': 12}
{'area_index': '65-30', 'min_lat': 22.56949458523591, 'min_lng': 114.13110549259818, 'max_lat': 22.578477738077105, 'max_lng': 114.14083368180259, 'carNum': 34}
{'area_index': '65-31', 'min_lat': 22.578477738077105, 'min_lng': 114.13110549259818, 'max_lat': 22.5874608909183, 'max_lng': 114.14083431591123, 'carNum': 33}
{'area_index': '65-34', 'min_lat': 22.605427196600697, 'min_lng': 114.13110549259818, 'max_lat': 22.614410349441894, 'max_lng': 114.1408362201616, 'carNum': 18}
{'area_index': '65-35', 'min_lat': 22.614410349441894, 'min_lng': 114.13110549259818, 'max_lat': 22.62339350228309, 'max_lng': 114.14083685552804, 'carNum': 15}
{'area_index': '66-27', 'min_lat': 22.542545126712316, 'min_lng': 114.14081480786892, 'max_lat': 22.551528279553512, 'max_lng': 114.15054109667275, 'carNum': 36}
{'area_index': '66-28', 'min_lat': 22.551528279553512, 'min_lng': 114.14081480786892, 'max_lat': 22.56051143239471, 'max_lng': 114.15054172981867, 'carNum': 26}
{'area_index': '66-31', 'min_lat': 22.578477738077105, 'min_lng': 114.14081480786892, 'max_lat': 22.5874608909183, 'max_lng': 114.15054363118198, 'carNum': 4}
{'area_index': '66-32', 'min_lat': 22.5874608909183, 'min_lng': 114.14081480786892, 'max_lat': 22.5964440437595, 'max_lng': 114.15054426558643, 'carNum': 6}
{'area_index': '66-34', 'min_lat': 22.605427196600697, 'min_lng': 114.14081480786892, 'max_lat': 22.614410349441894, 'max_lng': 114.15054553543234, 'carNum': 85}
{'area_index': '67-28', 'min_lat': 22.551528279553512, 'min_lng': 114.15052412313966, 'max_lat': 22.56051143239471, 'max_lng': 114.16025104508941, 'carNum': 9}
{'area_index': '67-29', 'min_lat': 22.56051143239471, 'min_lng': 114.15052412313966, 'max_lat': 22.56949458523591, 'max_lng': 114.16025167856878, 'carNum': 1}
{'area_index': '67-32', 'min_lat': 22.5874608909183, 'min_lng': 114.15052412313966, 'max_lat': 22.5964440437595, 'max_lng': 114.16025358085717, 'carNum': 4}
{'area_index': '67-33', 'min_lat': 22.5964440437595, 'min_lng': 114.15052412313966, 'max_lat': 22.605427196600697, 'max_lng': 114.16025421563229, 'carNum': 5}
{'area_index': '67-34', 'min_lat': 22.605427196600697, 'min_lng': 114.15052412313966, 'max_lat': 22.614410349441894, 'max_lng': 114.16025485070311, 'carNum': 38}
{'area_index': '67-35', 'min_lat': 22.614410349441894, 'min_lng': 114.15052412313966, 'max_lat': 22.62339350228309, 'max_lng': 114.16025548606953, 'carNum': 7}
{'area_index': '67-36', 'min_lat': 22.62339350228309, 'min_lng': 114.15052412313966, 'max_lat': 22.63237665512429, 'max_lng': 114.16025612180646, 'carNum': 12}
{'area_index': '68-29', 'min_lat': 22.56051143239471, 'min_lng': 114.1602334384104, 'max_lat': 22.56949458523591, 'max_lng': 114.16996099383952, 'carNum': 2}
{'area_index': '69-28', 'min_lat': 22.551528279553512, 'min_lng': 114.16994275368114, 'max_lat': 22.56051143239471, 'max_lng': 114.17966967563089, 'carNum': 1}
{'area_index': '69-29', 'min_lat': 22.56051143239471, 'min_lng': 114.16994275368114, 'max_lat': 22.56949458523591, 'max_lng': 114.17967030911026, 'carNum': 86}
{'area_index': '69-37', 'min_lat': 22.63237665512429, 'min_lng': 114.16994275368114, 'max_lat': 22.641359807965486, 'max_lng': 114.17967538838033, 'carNum': 4}
{'area_index': '70-37', 'min_lat': 22.63237665512429, 'min_lng': 114.17965206895188, 'max_lat': 22.641359807965486, 'max_lng': 114.18938470365107, 'carNum': 6}
{'area_index': '70-38', 'min_lat': 22.641359807965486, 'min_lng': 114.17965206895188, 'max_lat': 22.650342960806682, 'max_lng': 114.18938534001637, 'carNum': 8}
{'area_index': '71-44', 'min_lat': 22.69525872501267, 'min_lng': 114.18936138422262, 'max_lat': 22.704241877853867, 'max_lng': 114.19909848020393, 'carNum': 6}
{'area_index': '71-45', 'min_lat': 22.704241877853867, 'min_lng': 114.18936138422262, 'max_lat': 22.713225030695064, 'max_lng': 114.19909911882279, 'carNum': 1}
{'area_index': '72-42', 'min_lat': 22.677292419330275, 'min_lng': 114.19907069949336, 'max_lat': 22.68627557217147, 'max_lng': 114.2088065191969, 'carNum': 8}
{'area_index': '72-43', 'min_lat': 22.68627557217147, 'min_lng': 114.19907069949336, 'max_lat': 22.69525872501267, 'max_lng': 114.20880715718826, 'carNum': 4}
{'area_index': '73-38', 'min_lat': 22.641359807965486, 'min_lng': 114.2087800147641, 'max_lat': 22.650342960806682, 'max_lng': 114.21851328582859, 'carNum': 7}
{'area_index': '73-39', 'min_lat': 22.650342960806682, 'min_lng': 114.2087800147641, 'max_lat': 22.659326113647882, 'max_lng': 114.21851392248927, 'carNum': 9}
{'area_index': '74-43', 'min_lat': 22.68627557217147, 'min_lng': 114.21848933003484, 'max_lat': 22.69525872501267, 'max_lng': 114.22822578772974, 'carNum': 2}
{'area_index': '74-44', 'min_lat': 22.69525872501267, 'min_lng': 114.21848933003484, 'max_lat': 22.704241877853867, 'max_lng': 114.22822642601615, 'carNum': 4}
{'area_index': '75-44', 'min_lat': 22.69525872501267, 'min_lng': 114.22819864530558, 'max_lat': 22.704241877853867, 'max_lng': 114.23793574128689, 'carNum': 3}
{'area_index': '75-45', 'min_lat': 22.704241877853867, 'min_lng': 114.22819864530558, 'max_lat': 22.713225030695064, 'max_lng': 114.23793637990573, 'carNum': 8}
{'area_index': '75-46', 'min_lat': 22.713225030695064, 'min_lng': 114.22819864530558, 'max_lat': 22.722208183536264, 'max_lng': 114.23793701885698, 'carNum': 5}
{'area_index': '76-45', 'min_lat': 22.704241877853867, 'min_lng': 114.23790796057634, 'max_lat': 22.713225030695064, 'max_lng': 114.2476456951765, 'carNum': 2}
{'area_index': '76-46', 'min_lat': 22.713225030695064, 'min_lng': 114.23790796057634, 'max_lat': 22.722208183536264, 'max_lng': 114.24764633412774, 'carNum': 14}

lat list:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 433.25807462303374, 769.195379077625, 158.32782190461683, 248.69563177397248, 384.4270096348298, 67.81628158980209, 67.81628158980209, 767.3628158980209, 1331.6001805289186, 1248.0505836660316, 699.0255114434293, 4351.088501874807, 225.43443441996433, 2975.1398496254424, 2411.558255151952, 45.04017448921864, 225.33561973871116, 904.4775992964226, 2096.6004272297046, 2434.3074127940117, 2345.4667389076594, 339.1083574075341, 3003.117202221079, 4037.0469555423615, 2031.622821937721, 1690.8615644074064, 5298.405403214354, 4757.042960365294, 6040.719374342969, 4801.795673963594, 2164.030433247335, 5209.034723310373, 5301.890866516739, 10692.820036282337, 9495.864272120494, 4152.822936294771, 3680.4266185991864, 2326.2120277208255, 202.9637545159816, 2075.8545126712315, 203.6824067432774, 158.4985018085996, 226.91665463876188, 385.27142600190234, 249.27055355580907, 340.57261132064923, 386.0709266047689, 45.408483755707735]
lng list:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2161.8498327141783, 3869.233618295361, 796.6457586748338, 1251.9565162363838, 1935.0925655959468, 341.4903501576156, 341.5194781034278, 3870.884201891387, 6717.695435236028, 6263.219678787762, 3530.461876413553, 21980.95108896893, 1139.0390751526284, 15037.061526900372, 12190.007560673963, 227.86412905909594, 1139.4177384481873, 4558.185547502098, 10598.764708846422, 12309.33314983641, 11854.449602146771, 1709.898498236305, 15162.630205781905, 20408.476343559734, 10262.177562900531, 8552.473250969642, 26800.255170332413, 24065.225388184852, 30568.834212730962, 24297.06062718968, 10951.721760338783, 26354.003203918463, 26813.63460677549, 54088.21137396956, 48045.030116132686, 21000.02631748536, 18604.545022441263, 11757.154449333637, 1027.3547171082569, 10503.615314708124, 1027.6071593052961, 799.2672737979339, 1141.9324511033092, 1941.4715857288238, 1256.335417423488, 1713.4035610490423, 1942.0153073839856, 228.47581592115267]
